activityID,catalog,startTime,sourceLocation,activeRegionNum,link,note,instruments,cmeAnalyses,linkedEvents
2024-03-15T04:10:00-CME-001,M2M_CATALOG,2024-03-15T04:10Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29624/-1,"CME seen to the south in SOHO LASCO C2/C3 and STEREO A COR2. This CME overlaps heavily with CME:2024-03-15T06:13Z. Source is field line movement seen on or just beyond the SW limb in SDO AIA 171 at 2024-03-15T02:09Z, right before the second larger instance of ejecta that results in the closely following CME:2024-03-15T06:13Z, which is also to the south. This CME likely experienced heavy deflection, causing it to appear slightly S/SE in later frames.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-15T12:43Z', 'latitude': -79.0, 'longitude': -90.0, 'halfAngle': 24.0, 'speed': 521.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Measurement using source location observed in UV imagery and best fit between coronagraphs.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29625/-1', 'enlilList': None}]",
2024-03-15T05:29:00-CME-001,M2M_CATALOG,2024-03-15T05:29Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29672/-1,Fast CME following the 2024-03-15T02:10Z CME with the likely source an ejecta and prominence best seen starting at 2024-03-15T05:15Z in AIA and GOES SUVI 304 channel and in AIA 171.,[{'displayName': 'SOHO: LASCO/C3'}],"[{'time21_5': '2024-03-15T08:33Z', 'latitude': -26.0, 'longitude': None, 'halfAngle': 38.0, 'speed': 1133.0, 'type': 'O', 'isMostAccurate': True, 'note': 'The likely backsided CME is covered by a data gap in STEREO and is only possibly seen in one timeframe of SOHO LASCO C2. Only C3 imagery was used for this POS analysis.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29673/-1', 'enlilList': None}]",
2024-03-15T06:13:00-CME-001,M2M_CATALOG,2024-03-15T06:13Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29599/-1,This CME is visible to the south in SOHO LASCO C2/C3 and STEREO A COR2 imagery. The source is likely an ejection of material near S50W60 which appears to experience a strong deflection from a previous eruption and subsequent CME: 2024-03-15T02:10Z from Active Region 3599. Field line movement is visible in SDO AIA 171 imagery starting around 2024-03-15T04:40Z.,"[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-15T13:35Z', 'latitude': -86.0, 'longitude': 93.0, 'halfAngle': 42.0, 'speed': 507.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Analysis with later timestamps.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29671/-1', 'enlilList': None}, {'time21_5': '2024-03-15T13:04Z', 'latitude': -60.0, 'longitude': 17.0, 'halfAngle': 33.0, 'speed': 517.0, 'type': 'C', 'isMostAccurate': False, 'note': 'Measurement of the bright leading edge portion based on the best fit between SOHO LASCO C3 and STEREO A COR2 imagery.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29600/-1', 'enlilList': None}]",
2024-03-15T17:36:00-CME-001,M2M_CATALOG,2024-03-15T17:36Z,S40E60,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29617/-1,"CME to the southeast in SOHO LASCO C2, C3, and STEREO A COR2. Source is the clear liftoff of material seen on the SE limb in SDO AIA 171 starting as early as 2024-03-15T15:30Z. Subtle dimming on the Earth-facing disk, centered at S40E60, can be seen in SDO AIA 193 at 2024-03-15T18:40Z. There is some field line movement seen on GOES SUVI 284 and 195 at the same time and location as this dimming. Small amount of ejecta seen on the SE limb in GOES SUVI 304 at 2024-03-15T18:30Z, which is long after the start time of this CME, however this is a prolonged and relatively slow CME.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-16T07:19Z', 'latitude': -61.0, 'longitude': -57.0, 'halfAngle': 33.0, 'speed': 368.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Candidate source location on the Earth-facing disk (dimming at S40E60) is very subtle, but using this candidate source location with southward deflection yields a better stereoscopic fit than using a longitude beyond the limb. Only two frames of STEREO A COR2 difference imagery were available for this CME due to a data gap which lasted from 2024-03-15T15:53Z to 2024-03-16T03:23Z in difference imagery.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29619/-1', 'enlilList': None}, {'time21_5': '2024-03-16T07:48Z', 'latitude': -65.0, 'longitude': None, 'halfAngle': 34.0, 'speed': 334.0, 'type': 'S', 'isMostAccurate': False, 'note': 'Initial measurement taken using Plane-of-Sky method due to uncertainty of source location.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29618/-1', 'enlilList': None}]",
2024-03-16T05:24:00-CME-001,M2M_CATALOG,2024-03-16T05:24Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29622/-1,"CME with a hollow core seen to the southeast in SOHO LASCO C2/C3 and STEREO A COR2. Source is uncertain. There are two candidates: field line movement and ejection of material which appear to originate from beyond the SE limb seen in SDO AIA 171 starting around 2024-03-16T02:17Z. The second candidate is dimming seen in SDO AIA 171 at 2024-03-16T03:48Z, which spans approx. S20E60 to S40E80.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-16T18:19Z', 'latitude': -35.0, 'longitude': None, 'halfAngle': 23.0, 'speed': 295.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Plane of Sky measurement using StereoCAT.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29662/-1', 'enlilList': None}]",
2024-03-17T01:25:00-CME-001,M2M_CATALOG,2024-03-17T01:25Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29639/-1,"This CME is visible to the east in SOHO LASCO C2 imagery. The leading edge becomes diffuse and undetectable before the CME enters SOHO LASCO C3 imagery. Additionally, there is a data gap in STEREO A COR2 during this event. The source is likely a small eruption visible on or just beyond the eastern limb seen in SDO AIA 131, 171, 193, 304 imagery starting around 2024-03-17T00:45Z.",[{'displayName': 'SOHO: LASCO/C2'}],"[{'time21_5': '2024-03-17T11:16Z', 'latitude': 3.0, 'longitude': -90.0, 'halfAngle': 14.0, 'speed': 353.0, 'type': 'S', 'isMostAccurate': True, 'note': 'The measured longitude was approximated using -90 degrees as the source is visible near the eastern limb, but may vary slightly as a precise longitude is unknown. Stereoscopic viewpoints were not available for this measurement due to a data gap in STEREO A COR2 imagery.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29640/-1', 'enlilList': [{'modelCompletionTime': '2024-03-17T19:25Z', 'au': 2.0, 'estimatedShockArrivalTime': None, 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': None, 'kp_135': None, 'kp_180': None, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29644/-1', 'impactList': None, 'cmeIDs': ['2024-03-17T01:25:00-CME-001']}]}]",
2024-03-17T03:12:00-CME-001,M2M_CATALOG,2024-03-17T03:12Z,S35W20,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29628/-1,"This CME is visible as a partial halo directed towards the southwest in SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. The source is a filament eruption spanning S45E05 to S15W40 seen in SDO AIA 131, 171, 193, and 304 imagery starting around 2024-03-17T02:30Z. Dimming is visible from the eruption site shortly after the filament lifts-off, starting around 02:37Z, seen in SDO AIA 193 and field line movement can be seen near the S/SW limb at this time in SDO AIA 171. Post-eruptive loops begin to form around 04:30Z as seen in SDO AIA 171 and 193 imagery. This event partially overlaps CME: 2024-03-17T03:36Z, which also likely occurs from the same filament eruption.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-17T09:41Z', 'latitude': -31.0, 'longitude': 31.0, 'halfAngle': 45.0, 'speed': 502.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Measurement of the faint shock feature, which is only visible for a few early frames in SOHO LASCO C2 and STEREO A COR2 imagery, based on the approximate source location and best fit between coronagraphs.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29629/-1', 'enlilList': [{'modelCompletionTime': '2024-03-17T16:20Z', 'au': 2.0, 'estimatedShockArrivalTime': '2024-03-20T16:11Z', 'estimatedDuration': 20.2, 'rmin_re': 6.5, 'kp_18': None, 'kp_90': 3, 'kp_135': 4, 'kp_180': 4, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29633/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-18T15:49Z'}, {'isGlancingBlow': False, 'location': 'STEREO A', 'arrivalTime': '2024-03-20T09:33Z'}], 'cmeIDs': ['2024-03-17T03:12:00-CME-001']}]}, {'time21_5': '2024-03-17T14:35Z', 'latitude': -35.0, 'longitude': 10.0, 'halfAngle': 45.0, 'speed': 325.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Measurement of the bulk portion based on the approximate source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery. Due to the irregular front of the CME, it was difficult to perfectly align the leading edge between coronagraphs. Multiple measurements resulted in latitudes ranging from -25 to -35 degrees, with consistent speeds around ~325 km/s.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29630/-1', 'enlilList': [{'modelCompletionTime': '2024-03-17T16:57Z', 'au': 2.0, 'estimatedShockArrivalTime': '2024-03-21T07:11Z', 'estimatedDuration': 19.0, 'rmin_re': 6.8, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 4, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29636/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-18T23:19Z'}, {'isGlancingBlow': False, 'location': 'STEREO A', 'arrivalTime': '2024-03-21T02:18Z'}], 'cmeIDs': ['2024-03-17T03:12:00-CME-001']}, {'modelCompletionTime': '2024-03-17T17:14Z', 'au': 2.0, 'estimatedShockArrivalTime': '2024-03-21T05:53Z', 'estimatedDuration': 21.8, 'rmin_re': 6.8, 'kp_18': None, 'kp_90': 3, 'kp_135': 4, 'kp_180': 4, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29637/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-18T22:49Z'}, {'isGlancingBlow': False, 'location': 'STEREO A', 'arrivalTime': '2024-03-20T22:00Z'}], 'cmeIDs': ['2024-03-17T03:36:00-CME-001', '2024-03-17T03:12:00-CME-001']}, {'modelCompletionTime': '2024-03-18T15:17Z', 'au': 5.5, 'estimatedShockArrivalTime': '2024-03-21T04:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29651/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-18T22:56Z'}, {'isGlancingBlow': True, 'location': 'Lucy', 'arrivalTime': '2024-03-25T03:00Z'}, {'isGlancingBlow': True, 'location': 'STEREO A', 'arrivalTime': '2024-03-20T23:00Z'}], 'cmeIDs': ['2024-03-17T03:36:00-CME-001', '2024-03-17T03:12:00-CME-001']}]}]",
2024-03-17T03:36:00-CME-001,M2M_CATALOG,2024-03-17T03:36Z,S35W20,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29631/-1,"This CME is visible to the S/SE in SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. The source is a filament eruption spanning S45E05 to S15W40 seen in SDO AIA 131, 171, 193, and 304 imagery starting around 2024-03-17T02:30Z. A large western portion of the filament appears to deflect south/southeast, which is likely associated with this event. Dimming is visible from the eruption site in SDO AIA 193 shortly after the filament lifts-off and field line movement can be seen near the S/SW limb at this time in SDO AIA 171. Post-eruptive loops begin to form around 04:30Z as seen in SDO AIA 171 and 193 imagery. This event partially overlaps CME: 2024-03-17T03:12Z, which also likely occurs from the same filament eruption.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-17T10:55Z', 'latitude': -48.0, 'longitude': -24.0, 'halfAngle': 31.0, 'speed': 499.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Measurement of the bulk portion based on the best fit between SOHO LASCO C3 and STEREO A COR2 imagery. This event was likely deflected from the source location, and the measured parameters may vary slightly as a result. Multiple measurements produced longitudes ranging from -48 to -59 degrees and speeds ranging from 443 to 499 km/s.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29632/-1', 'enlilList': [{'modelCompletionTime': '2024-03-17T16:37Z', 'au': 2.0, 'estimatedShockArrivalTime': '2024-03-21T01:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29635/-1', 'impactList': [{'isGlancingBlow': True, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-18T18:00Z'}, {'isGlancingBlow': True, 'location': 'STEREO A', 'arrivalTime': '2024-03-20T23:00Z'}], 'cmeIDs': ['2024-03-17T03:36:00-CME-001']}, {'modelCompletionTime': '2024-03-17T17:14Z', 'au': 2.0, 'estimatedShockArrivalTime': '2024-03-21T05:53Z', 'estimatedDuration': 21.8, 'rmin_re': 6.8, 'kp_18': None, 'kp_90': 3, 'kp_135': 4, 'kp_180': 4, 'isEarthGB': False, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29637/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-18T22:49Z'}, {'isGlancingBlow': False, 'location': 'STEREO A', 'arrivalTime': '2024-03-20T22:00Z'}], 'cmeIDs': ['2024-03-17T03:36:00-CME-001', '2024-03-17T03:12:00-CME-001']}, {'modelCompletionTime': '2024-03-18T15:17Z', 'au': 5.5, 'estimatedShockArrivalTime': '2024-03-21T04:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29651/-1', 'impactList': [{'isGlancingBlow': False, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-18T22:56Z'}, {'isGlancingBlow': True, 'location': 'Lucy', 'arrivalTime': '2024-03-25T03:00Z'}, {'isGlancingBlow': True, 'location': 'STEREO A', 'arrivalTime': '2024-03-20T23:00Z'}], 'cmeIDs': ['2024-03-17T03:36:00-CME-001', '2024-03-17T03:12:00-CME-001']}]}, {'time21_5': '2024-03-17T10:17Z', 'latitude': -53.0, 'longitude': -24.0, 'halfAngle': 35.0, 'speed': 558.0, 'type': 'C', 'isMostAccurate': True, 'note': 'Measurement of the fainter shock portion based on the best fit between SOHO LASCO C3 and STEREO A COR2 coronagraph imagery.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29634/-1', 'enlilList': [{'modelCompletionTime': '2024-03-17T19:09Z', 'au': 2.0, 'estimatedShockArrivalTime': '2024-03-20T22:00Z', 'estimatedDuration': None, 'rmin_re': None, 'kp_18': None, 'kp_90': 2, 'kp_135': 3, 'kp_180': 3, 'isEarthGB': True, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/WSA-ENLIL/29641/-1', 'impactList': [{'isGlancingBlow': True, 'location': 'Solar Orbiter', 'arrivalTime': '2024-03-18T17:00Z'}], 'cmeIDs': ['2024-03-17T03:36:00-CME-001']}]}]",
2024-03-18T04:24:00-CME-001,M2M_CATALOG,2024-03-18T04:24Z,N21W85,13612,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29647/-1,"This CME is faint, but visible for a few frames to the NW in SOHO LASCO C2 and STEREO A COR2 imagery before becoming too diffuse to observe. The source may be associated with the eruption and subsequent M2.7 flare from Active Region 3612 (N21W85) visible in SDO AIA 131, 171, 193, 304 imagery starting around 2024-03-18T03:35Z. A strong opening of field lines is visible on the NW limb at this time in SDO AIA 171 and 193 imagery, with post-eruptive loops visible starting around 05:00Z.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-18T17:00Z', 'latitude': 29.0, 'longitude': 85.0, 'halfAngle': 37.0, 'speed': 288.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Measurement based on the approximate source location. The leading edge of this event becomes too diffuse to measure after a few early frames, and was only visible in STEREO A COR2 for one frame. The measured parameters may vary slightly due to these limitations.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29648/-1', 'enlilList': None}]",[{'activityID': '2024-03-18T03:21:00-FLR-001'}]
2024-03-18T05:00:00-CME-001,M2M_CATALOG,2024-03-18T05:00Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29649/-1,This CME is visible to the SW in SOHO LASCO C2/C3 and STEREO A COR2 coronagraph imagery. The source is likely far-sided as there are no clear source signatures visible on the Earth-facing disk around the time of this event.,"[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-18T13:31Z', 'latitude': -62.0, 'longitude': 124.0, 'halfAngle': 10.0, 'speed': 406.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Measurement based on the best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery. As the source is likely far-sided and there is no source location available, the measured longitude may vary.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29650/-1', 'enlilList': None}]",
2024-03-19T03:12:00-CME-001,M2M_CATALOG,2024-03-19T03:12Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29658/-1,"CME seen to the S in SOHO LASCO C2/C3 and STEREO A COR2. Limited SOHO imagery was available for this CME in real time, due to scheduled SOHO maneuvers. Source is ejection of material seen from just beyond the SW limb. Liftoff of material and widely slowly opening field lines are seen starting around 2024-03-19T01:30Z in SDO AIA 171, with later around 02:30Z a more visible loop of material seen departing the corona. The material is heavily deflected to the south/southeast. Other signatures include liftoff of prominence material seen in SDO AIA 304, opening field lines and loop of material seen in SDO AIA 193. Also seen in STEREO A EUVI 304/195 imagery after a data gap as ejecta off the SW limb and opened field lines at 2024-03-19T03:15Z/03:05Z, respectively.","[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}, {'displayName': 'STEREO A: SECCHI/COR2'}]","[{'time21_5': '2024-03-19T11:32Z', 'latitude': -76.0, 'longitude': -155.0, 'halfAngle': 24.0, 'speed': 445.0, 'type': 'S', 'isMostAccurate': True, 'note': 'Measured using best fit between coronagraphs. It is observed that source is beyond but near the S/SW limb with very heavy deflection to the South/Southeast observed in EUV imagery.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29659/-1', 'enlilList': None}, {'time21_5': '2024-03-19T15:20Z', 'latitude': -82.0, 'longitude': None, 'halfAngle': 24.0, 'speed': 297.0, 'type': 'S', 'isMostAccurate': False, 'note': 'Plane of sky measurement taken using about fourteen frames of STEREO A COR2 difference imagery. Very limited SOHO LASCO C2/C3 imagery available in real time for this CME due to scheduled SOHO maneuvers.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29660/-1', 'enlilList': None}]",
2024-03-20T01:36:00-CME-001,M2M_CATALOG,2024-03-20T01:36Z,,,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CME/29668/-1,Very faint and narrow CME with a possible source a very faint opening of field lines likely behind the limb in the NE at lat ~20 seen around 2024-03-20T01:30Z.,"[{'displayName': 'SOHO: LASCO/C2'}, {'displayName': 'SOHO: LASCO/C3'}]","[{'time21_5': '2024-03-20T06:51Z', 'latitude': 27.0, 'longitude': None, 'halfAngle': 15.0, 'speed': 654.0, 'type': 'C', 'isMostAccurate': True, 'note': 'This faint CME is covered by a data gap in STEREO A COR2 and the likely source is behind the limb, so only POS measurement is possible.', 'levelOfData': 0, 'link': 'https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/29669/-1', 'enlilList': None}]",
